"","ï..ST_CASE","STATE_NAME","CITY_NAME","COUNTY_NAME","RUR_URB_NAME","TYP_INT_NAME","TWAY_ID","TWAY_ID2","HARM_EV_NAME","FATALS","DRUNK_DR","VE_TOTAL","VE_FORMS","PVH_INVL","PEDS","PERNOTMVIT","PERMVIT","PERSONS","MONTH_NAME","DAY_WEEK_NAME","WEATHER_NAME","LGT_COND_NAME","LATITUDE","LONGITUD"
"614",120911,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","US-98","","Motor Vehicle in Transport",1,1,3,3,0,0,0,4,4,"April","Saturday","Clear","Dark - Not Lighted",28.238,-82.0434
"615",120945,"FLORIDA","WINTER HAVEN","POLK","Urban","T-Intersection","US-17","AVE I NW","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"January","Tuesday","Clear","Dark - Lighted",28.0306,-81.7329
"616",120952,"FLORIDA","LAKELAND","POLK","Urban","Not an Intersection","GALLOWAY RD","","Motor Vehicle in Transport",1,1,2,2,0,0,0,2,2,"March","Friday","Cloudy","Daylight",28.0421,-82.0183
"617",121033,"FLORIDA","HAINES CITY","POLK","Urban","Not an Intersection","SR-25","","Motor Vehicle in Transport",2,0,4,4,0,0,0,10,10,"May","Monday","Clear","Daylight",28.1462,-81.6384
"618",121098,"FLORIDA","WINTER HAVEN","POLK","Urban","Not an Intersection","SR-544","","Curb",1,0,1,1,0,0,0,1,1,"May","Saturday","Clear","Daylight",28.0463,-81.7483
"619",121175,"FLORIDA","LAKELAND","POLK","Rural","Four-Way Intersection","LAKE MIRIAM DR","CLEVELAND HTS BLVD","Motor Vehicle in Transport",1,0,2,2,0,0,0,3,3,"March","Thursday","Clear","Daylight",27.9747,-81.9485
"620",121209,"FLORIDA","Not Applicable","POLK","Urban","Four-Way Intersection","US-92","COMBEE RD","Motor Vehicle in Transport",1,1,2,2,0,0,0,3,3,"May","Saturday","Rain","Dark - Lighted",28.0479,-81.9076
"621",121215,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","I-4 / SR-400","","Ditch",1,1,1,1,0,0,0,1,1,"June","Friday","Rain","Dark - Lighted",28.07,-81.9903
"622",121234,"FLORIDA","FROSTPROOF","POLK","Urban","Four-Way Intersection","US-27","CHARLES ST","Pedestrian",1,0,2,2,0,1,1,3,3,"June","Monday","Cloudy","Dark - Not Lighted",27.7117,-81.5607
"623",121235,"FLORIDA","FORT MEADE","POLK","Rural","Not an Intersection","14TH ST","","Railway Vehicle",1,0,1,1,0,0,0,1,1,"June","Monday","Rain","Daylight",27.7686,-81.8061
"624",121249,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","US-92","","Motor Vehicle in Transport",1,0,2,2,0,1,1,3,3,"May","Friday","Rain","Dark - Not Lighted",28.0576,-81.8134
"625",121250,"FLORIDA","LAKELAND","POLK","Urban","T-Intersection","US-98","4600 US-98","Pedestrian",1,0,1,1,0,1,1,2,2,"June","Wednesday","Clear","Daylight",27.981,-81.8886
"626",121263,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","US-27","LUCERNE PARK RD","Pedestrian",1,0,1,1,0,1,1,1,1,"March","Thursday","Clear","Daylight",28.0807,-81.6496
"627",121337,"FLORIDA","LAKELAND","POLK","Urban","Not an Intersection","I-4","","Motor Vehicle in Transport",4,0,7,7,0,0,0,11,11,"June","Tuesday","Clear","Daylight",28.1654,-81.7776
"628",121349,"FLORIDA","HAINES CITY","POLK","Urban","Four-Way Intersection","SR-25","PATTERSON ROAD","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"June","Friday","Clear","Daylight",28.1431,-81.6373
"629",121355,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","US-98","","Tree (Standing Only)",1,1,1,1,0,0,0,1,1,"May","Friday","Clear","Daylight",27.748,-81.7524
"630",121365,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","LAKE PATRICK RD","","Live Vehicle",1,0,1,1,0,0,0,1,1,"May","Monday","Fog, Smog, Smoke","Dark - Not Lighted",27.8196,-81.5146
"631",121366,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","DUFF RD","","Motor Vehicle in Transport",1,1,2,2,0,0,0,3,3,"May","Sunday","Clear","Dusk",28.1356,-81.9978
"632",121368,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","US-17","","Fence",1,0,1,1,0,0,0,1,1,"June","Tuesday","Clear","Daylight",27.6648,-81.823
"633",121460,"FLORIDA","LAKELAND","POLK","Urban","Not an Intersection","US-98","","Traffic Sign Support",3,1,2,2,0,0,0,4,4,"July","Saturday","Clear","Dark - Lighted",28.106,-81.9736
"634",121461,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","LAKE MARION CREEK RD","","Tree (Standing Only)",1,1,1,1,0,0,0,1,1,"July","Monday","Clear","Dark - Not Lighted",28.1179,-81.5443
"635",121462,"FLORIDA","Not Applicable","POLK","Urban","T-Intersection","SR-60 W","ESPO DR","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"June","Wednesday","Clear","Dark - Lighted",27.9211,-82.0278
"636",121463,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","SR-33","","Rollover/Overturn",2,0,1,1,0,0,0,2,2,"June","Monday","Clear","Daylight",28.1797,-81.8471
"637",121543,"FLORIDA","LAKELAND","POLK","Urban","Not an Intersection","HIGHLAND DR E","","Rollover/Overturn",1,1,1,1,0,0,0,1,1,"March","Friday","Clear","Dark - Lighted",27.9857,-81.9489
"638",121556,"FLORIDA","LAKELAND","POLK","Urban","T-Intersection","US-92","KETTLES AVE","Motor Vehicle in Transport",1,0,5,5,0,0,0,6,6,"July","Wednesday","Clear","Dark - Lighted",28.055,-81.9635
"639",121596,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","COMMONWEALTH AVE","","Parked Motor Vehicle (Not in Transport)",1,0,2,1,1,0,0,2,2,"July","Thursday","Clear","Dark - Not Lighted",28.3403,-81.8298
"640",121600,"FLORIDA","WINTER HAVEN","POLK","Urban","Four-Way Intersection","SR-544","US-17","Motor Vehicle in Transport",1,0,3,3,0,0,0,3,3,"July","Monday","Clear","Daylight",28.044,-81.7352
"641",121614,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","ROCKRIDGE RD","","Motor Vehicle in Transport",1,0,2,2,0,0,0,6,6,"July","Saturday","Clear","Daylight",28.2127,-81.9835
"642",121654,"FLORIDA","LAKELAND","POLK","Urban","Not an Intersection","US-92","","Motor Vehicle in Transport",2,0,2,2,0,0,0,5,5,"August","Sunday","Rain","Daylight",28.0549,-81.967
"643",121663,"FLORIDA","LAKE WALES","POLK","Urban","Not an Intersection","SR-17","","Motor Vehicle in Transport",1,0,3,3,0,0,0,4,4,"July","Sunday","Clear","Daylight",27.9176,-81.5924
"644",121695,"FLORIDA","Not Applicable","POLK","Rural","T-Intersection","SR-33","MT OLIVE RD","Motor Vehicle in Transport",1,0,2,2,0,0,0,4,4,"June","Thursday","Clear","Daylight",28.1614,-81.8583
"645",121723,"FLORIDA","Not Applicable","POLK","Trafficway Not in State Inventory","Not an Intersection","CAMP MACK RD","","Rollover/Overturn",1,1,1,1,0,0,0,2,2,"August","Saturday","Clear","Dark - Not Lighted",27.9347,-81.4355
"646",121759,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","WALT WILLIAMS RD","WALT LOOP RD","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"August","Monday","Clear","Daylight",28.1247,-81.9383
"647",121764,"FLORIDA","Not Applicable","POLK","Rural","Four-Way Intersection","US-27","US-98","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"August","Monday","Cloudy","Dark - Lighted",28.3469,-81.6735
"648",121780,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","I-4","","Rollover/Overturn",1,1,1,1,0,0,0,3,3,"August","Saturday","Cloudy","Dark - Not Lighted",28.097,-81.952
"649",121800,"FLORIDA","LAKE WALES","POLK","Urban","Not an Intersection","SR-60","","Pedestrian",1,0,1,1,0,1,1,1,1,"August","Monday","Clear","Daylight",27.8939,-81.5739
"650",121840,"FLORIDA","LAKELAND","POLK","Urban","Not an Intersection","US-92","","Motor Vehicle in Transport",1,0,2,2,0,0,0,4,4,"August","Tuesday","Rain","Dark - Lighted",28.04,-82
"651",121846,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","THORNHILL RD","","Rollover/Overturn",2,1,1,1,0,0,0,6,6,"August","Sunday","Cloudy","Dark - Not Lighted",28.0246,-81.8149
"652",121870,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","CR-17A","","Pedalcyclist",1,0,1,1,0,1,1,1,1,"August","Thursday","Clear","Dark - Not Lighted",27.9602,-81.5973
"653",121874,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","SR-33","","Motor Vehicle in Transport",1,0,2,2,0,0,0,3,3,"July","Saturday","Clear","Daylight",28.1491,-81.8844
"654",121898,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","BARFIELD RD","","Pedestrian",1,0,1,1,0,1,1,1,1,"August","Monday","Clear","Daylight",28.179,-81.8141
"655",121904,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","SR-540","","Motor Vehicle in Transport",1,1,2,2,0,0,0,3,3,"March","Tuesday","Clear","Dark - Lighted",28.0102,-81.8258
"656",121908,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","SR-37","","Curb",1,1,2,1,1,0,0,2,2,"February","Saturday","Clear","Dark - Lighted",27.9086,-81.9738
"657",121909,"FLORIDA","Not Applicable","POLK","Urban","Four-Way Intersection","SR-60 W","CORONET RD","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"February","Sunday","Clear","Daylight",27.9274,-82.0386
"658",121927,"FLORIDA","BARTOW","POLK","Urban","Not an Intersection","US-98 N","","Motor Vehicle in Transport",1,0,2,2,0,0,0,5,5,"January","Thursday","Clear","Daylight",27.8705,-81.8286
"659",121955,"FLORIDA","HAINES CITY","POLK","Urban","T-Intersection","BATES RD","VILLA SORRENTO BLVD","Motor Vehicle in Transport",1,0,2,2,0,0,0,9,9,"May","Friday","Clear","Daylight",28.1359,-81.6285
"660",121959,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","K VILLE AVE","","Tree (Standing Only)",1,1,1,1,0,0,0,2,2,"May","Tuesday","Clear","Dark - Not Lighted",28.0337,-81.8259
"661",121995,"FLORIDA","MULBERRY","POLK","Urban","Four-Way Intersection","SR-60","DR M L KING JR AVE","Pedestrian",1,0,1,1,0,1,1,1,1,"April","Sunday","Clear","Dark - Lighted",27.8948,-81.9908
"662",122020,"FLORIDA","Not Applicable","POLK","Rural","Four-Way Intersection","US-27","POLO PARK BLVD","Motor Vehicle in Transport",1,0,2,2,0,0,0,3,3,"September","Sunday","Clear","Daylight",28.3375,-81.6718
"663",122055,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","COUNTY LINE RD","EWELL RD","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"September","Thursday","Clear","Daylight",27.9529,-82.0553
"664",122104,"FLORIDA","Not Applicable","POLK","Rural","T-Intersection","SR-659","TANGLEWOOD ST","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"September","Friday","Clear","Daylight",28.0601,-81.908
"665",122136,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","SR-37","FOUR CORNERS MINE RD","Motor Vehicle in Transport",2,0,4,4,0,0,0,7,7,"August","Tuesday","Cloudy","Daylight",27.7018,-82.0219
"666",122223,"FLORIDA","Not Applicable","POLK","Urban","Four-Way Intersection","BERKLEY RD","OLD DIXIE HWY","Motor Vehicle in Transport",1,0,3,3,0,0,0,3,3,"October","Thursday","Rain","Dusk",28.0734,-81.8175
"667",122230,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","SR-60 E","80 FOOT RD","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"October","Tuesday","Cloudy","Dark - Not Lighted",27.9094,-81.7742
"668",122238,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","CR-640","","Tree (Standing Only)",1,1,1,1,0,0,0,1,1,"September","Thursday","Clear","Dark - Not Lighted",27.8205,-81.8462
"669",122259,"FLORIDA","AUBURNDALE","POLK","Urban","Not an Intersection","CR-557A","","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"October","Friday","Clear","Dark - Not Lighted",28.1683,-81.8065
"670",122298,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","SR-98","","Rollover/Overturn",1,0,1,1,0,0,0,1,1,"September","Tuesday","Clear","Dark - Lighted",28.1377,-81.9735
"671",122357,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","I-4","","Motor Vehicle in Transport",1,0,2,2,0,0,0,3,3,"October","Sunday","Clear","Dark - Not Lighted",28.2573,-81.6163
"672",122557,"FLORIDA","BARTOW","POLK","Urban","Four-Way Intersection","US-17","ERNEST SMITH BLVD","Motor Vehicle in Transport",2,0,2,2,0,0,0,4,4,"November","Saturday","Clear","Daylight",27.9239,-81.8217
"673",122559,"FLORIDA","LAKE WALES","POLK","Urban","Not an Intersection","CENTRAL AVE","","Rollover/Overturn",1,0,2,2,0,0,0,2,2,"November","Thursday","Clear","Daylight",27.9021,-81.6044
"674",122621,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","CR-580","","Utility Pole/Light Support",1,1,1,1,0,0,0,1,1,"September","Tuesday","Clear","Dark - Not Lighted",28.1383,-81.5118
"675",122631,"FLORIDA","LAKELAND","POLK","Urban","T-Intersection","DRANE FIELD RD","AIR PARK DR","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"December","Sunday","Cloudy","Daylight",27.9966,-82.0269
"676",122662,"FLORIDA","Not Applicable","POLK","Rural","T-Intersection","SR-37","CR-630","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"November","Tuesday","Clear","Daylight",27.7431,-81.9974
"677",122698,"FLORIDA","AUBURNDALE","POLK","Urban","Four-Way Intersection","US-92","DAIRY RD","Motor Vehicle in Transport",2,0,2,2,0,0,0,3,3,"December","Wednesday","Clear","Daylight",28.0611,-81.7762
"678",122699,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","US-27","","Culvert",1,0,1,1,0,0,0,2,2,"September","Saturday","Clear","Dark - Not Lighted",27.7226,-81.5648
"679",122706,"FLORIDA","Not Applicable","POLK","Urban","Four-Way Intersection","US-17","CARROLL DRIVE","Pedestrian",1,0,1,1,0,1,1,2,2,"November","Tuesday","Clear","Dark - Lighted",28.0584,-81.7327
"680",122742,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","SR-60","","Pedestrian",1,0,1,1,0,2,2,1,1,"October","Saturday","Clear","Dark - Not Lighted",27.8262,-81.3392
"681",122783,"FLORIDA","Not Applicable","POLK","Rural","T-Intersection","CR-557","I-4","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"November","Saturday","Clear","Daylight",28.1821,-81.7439
"682",122794,"FLORIDA","LAKELAND","POLK","Urban","Not an Intersection","LAKE PARKER DR","","Pedestrian",1,0,1,1,0,1,1,2,2,"November","Sunday","Clear","Dark - Not Lighted",28.0736,-81.917
"683",122804,"FLORIDA","Not Applicable","POLK","Urban","Four-Way Intersection","ALTURAS BABSON PARK RD","SNELL RD","Motor Vehicle in Transport",1,0,2,2,0,0,0,5,5,"December","Thursday","Fog, Smog, Smoke","Dark - Not Lighted",27.8572,-81.7439
"684",122816,"FLORIDA","Not Applicable","POLK","Rural","T-Intersection","BROADWAY ST","LAKEWOOD CT","Pedestrian",1,1,1,1,0,1,1,1,1,"December","Sunday","Clear","Dark - Not Lighted",28.0552,-81.912
"685",122826,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","SR-570","","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"December","Tuesday","Clear","Dusk",27.9944,-81.9482
"686",122837,"FLORIDA","Not Applicable","POLK","Rural","Four-Way Intersection","US-27 N","RITCHIE RD","Motor Vehicle in Transport",2,0,2,2,0,0,0,3,3,"November","Friday","Clear","Daylight",28.2391,-81.6537
"687",122885,"FLORIDA","BARTOW","POLK","Urban","Not an Intersection","SR-700","","Curb",1,0,2,1,1,0,0,2,2,"September","Friday","Clear","Daylight",27.8932,-81.8285
"688",122900,"FLORIDA","LAKELAND","POLK","Urban","Not an Intersection","SR-37","SCOTTSDALE LOOP","Motor Vehicle in Transport",1,0,2,2,0,0,0,3,3,"November","Thursday","Clear","Dark - Lighted",28.0068,-81.9569
"689",122910,"FLORIDA","LAKELAND","POLK","Urban","Four-Way Intersection","US-98","SR-548","Pedalcyclist",1,0,1,1,0,1,1,1,1,"August","Friday","Clear","Daylight",28.0495,-81.9573
"690",123035,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","US-92","","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"November","Tuesday","Clear","Daylight",28.0602,-81.7992
"691",123036,"FLORIDA","Not Applicable","POLK","Urban","T-Intersection","US-27","PRINCETON AVE","Motor Vehicle in Transport",2,0,2,2,0,0,0,5,5,"October","Friday","Clear","Dark - Lighted",27.6913,-81.5634
"692",123037,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","SADDLEWOOD BLVD","1130 SADDLEWOOD BLVD","Pedestrian",1,0,1,1,0,1,1,1,1,"October","Thursday","Clear","Daylight",28.2369,-81.9721
"693",123049,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","CR-540","","Curb",1,1,1,1,0,0,0,1,1,"September","Sunday","Clear","Dark - Not Lighted",28.0038,-81.7716
"694",123051,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","HUNT BROS RD","","Pedestrian",1,0,1,1,0,1,1,2,2,"September","Sunday","Clear","Dark - Not Lighted",27.8828,-81.5559
"695",123052,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","CR-54","","Curb",1,0,1,1,0,0,0,1,1,"August","Thursday","Clear","Dark - Lighted",28.2555,-81.651
"696",123064,"FLORIDA","LAKELAND","POLK","Urban","Not an Intersection","MARTHA AVE","","Pedalcyclist",1,0,1,1,0,1,1,2,2,"December","Sunday","Clear","Daylight",28.0797,-81.9517
"697",123065,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","PROVIDENCE BLVD","","Curb",1,0,1,1,0,0,0,1,1,"May","Monday","Clear","Dark - Lighted",28.2196,-81.5527
"698",123067,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","ORANGE VALLEY DR","","Building",1,1,1,1,0,1,1,1,1,"October","Thursday","Cloudy","Dark - Lighted",27.9668,-81.953
"699",123069,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","DUFF RD","","Pedestrian",1,0,1,1,0,1,1,1,1,"October","Thursday","Cloudy","Dark - Not Lighted",28.135,-82.0216
"700",123070,"FLORIDA","Not Applicable","POLK","Urban","Not an Intersection","DEEN STILL RD","","Motor Vehicle in Transport",1,0,2,2,0,0,0,2,2,"May","Tuesday","Clear","Daylight",28.2584,-81.8288
"701",123071,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","CR-630","","Motor Vehicle in Transport",1,0,2,2,0,0,0,3,3,"October","Wednesday","Clear","Daylight",27.748,-81.875
"702",123081,"FLORIDA","Not Applicable","POLK","Urban","Roundabout","COMMONWEALTH AVE N","DEEN STILL RD E","Curb",1,0,1,1,0,0,0,1,1,"November","Saturday","Clear","Dark - Lighted",28.2584,-81.8246
"703",123083,"FLORIDA","Not Applicable","POLK","Urban","Four-Way Intersection","US-27 N","1ST AVE N","Motor Vehicle in Transport",1,0,3,3,0,0,0,5,5,"November","Tuesday","Clear","Daylight",27.8334,-81.5896
"704",123086,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","CR-580","","Motor Vehicle in Transport",3,0,2,2,0,0,0,10,10,"February","Saturday","Rain","Dark - Not Lighted",28.1426,-81.4848
"705",123119,"FLORIDA","Not Applicable","POLK","Rural","Not an Intersection","CR-33","","Other Object (Not Fixed)",1,0,1,1,0,0,0,1,1,"December","Sunday","Clear","Daylight",28.18,-81.8308
